Doctor ID,Doctor Name,Doctor Score,Scoliosis Type
2390,dr wenjing liu los angeles ca us,5.0,dextroscoliosisfunctional
2391,JENNIFER R. FRIBERG Plymouth IN ,5.0,dextroscoliosislevoscoliosisneuromuscular
2393,dr sharon garcha mississauga on ca,4.75,dextroscoliosis
2394,Dr Michael Bryant Oshawa ON ,5.0,levoscoliosis
2395,dr joanna rosenfeld vancouver bc ca,4.75,kyphosis
2398,Dr Igor Wilderman Thornhill ON ,4.75,juvenile
2399,Dr Joshua P. Fogelman Orangeburg NY ,4.5,lordosis
2400,Dr PABLO F. MORA Weston FL ,5.0,adolescent
2401,Dr Arno H. Fried Hackensack NJ ,4.5,adult
2402,dr adam kliman london on ca,5.0,dextroscoliosisstructuralcompensatory
2404,dr blaise t ryan ottawa on ca,5.0,dextroscoliosislevoscoliosisneuromuscular
2405,Dr Greory Cumberford Calgary AB ,4.0,compensatory
2406,Dr Stephen P. Taylor Concord CA ,4.5,dextroscoliosis
2407,Dr Stephanie Trenciansky Langley BC ,4.0,levoscoliosis
2408,Dr Carol A. Lundin Hawthorne NY ,4.0,kyphosis
2409,Dr Pearl Fitzgerald Gold Coast QLD ,4.5,idiopathic
2410,dr vishwanath kishan mahabir brampton on ca,4.0,infantile
2411,Dr KENNETH M. MURPHY Hackettstown NJ ,5.0,juvenile
2412,Dr Samad Oraee Woodbridge VA ,2.0,lordosis
2413,Dr Michael J. DALY BALTIMORE MD ,5.0,adolescent
2414,Dr JENNIFER E. GENTNER Louisville KY ,1.0,adult
2415,Dr Sreelatha Reddy HOUSTON TX ,4.75,dextroscoliosisstructuralcompensatory
2416,Dr Wendy Y. Chang Beverly Hills CA ,3.75,dextroscoliosisfunctional
2418,Dr DAVID M. SCHUVAL Sappington MO ,2.5,compensatory
2419,Dr Stephen C. Castorino Las Vegas NV ,3.0,dextroscoliosis
2420,Dr Timothy Agapas Kingston ON ,4.75,levoscoliosis
2421,Dr Tracy W. Norfleet St. Louis MO ,4.5,kyphosis
2422,Dr Eric W. Gangbar Richmond Hill ON ,4.0,idiopathic
2424,Dr Eva Fisher Ottawa ON ,4.0,juvenile
2426,Dr DIANE L. RANDALL Barrington IL ,4.75,adolescent
2427,Dr TAMARA Z. VERN GROSS WINSTON SALEM NC ,5.0,adult
2428,Andrea Michie Bethany ON ,4.0,dextroscoliosisstructuralcompensatory
2431,dr laurel steinberg new york ny us,5.0,compensatory
2435,dr logos sangtae chung dana acupuncture coquitlam bc ca,5.0,idiopathic
2436,dr tina hahn lcsw plano tx us,5.0,infantile
2438,Dr Renju Kuriakose St. John NB ,4.75,lordosis
2439,Dr Perry Gdalevitch Vancouver BC ,4.0,adolescent
2440,Dr Daniel Hall LAKE CHARLES LA ,4.75,adult
2441,Dr Chetna Tailor Ottawa ON ,2.75,dextroscoliosisstructuralcompensatory
2443,dr frederick ma toronto on ca,4.0,dextroscoliosislevoscoliosisneuromuscular
2444,Dr Nadav Traeger Valhalla NY ,5.0,compensatory
2445,Dr AMY M. ZIPPAY St. Louis MO ,5.0,dextroscoliosis
2446,Dr Althea M. O_apos_Shaughnessy Pennington NJ ,3.0,levoscoliosis
2447,Dr Kayvon Haghighi Red Bank NJ ,5.0,kyphosis
2448,Dr Theodore Rapanos Hamilton ON ,5.0,idiopathic
2450,Dr Lisabeth S. Hall NEW YORK NY ,5.0,juvenile
2451,Dr Robert Laquerre Ottawa ON ,5.0,lordosis
2453,Dr Stephanie Stanlick Peterborough ON ,4.5,adult
2454,dr isaac e sasson chesterbrook pa us,4.75,dextroscoliosisstructuralcompensatory
2455,Dr Arash G. Vishteh Phoenix AZ ,5.0,dextroscoliosisfunctional
2456,Dr Pankaj Kulshrestha Dayton OH ,4.75,dextroscoliosislevoscoliosisneuromuscular
2457,Dr SIMON B. ZEICHNER MIAMI BEACH FL ,5.0,compensatory
2458,PATRICIA A. LEW PFLUGERVILLE TX ,5.0,dextroscoliosis
2459,Sarah L. Feierabend Rochester Hills MI ,4.75,levoscoliosis
2460,Dr Edward Rhee West Nyack NY ,4.5,kyphosis
2462,dr simon chow montreal qc ca,5.0,infantile
2463,Dr Taras Nahirny Oakville ON ,4.5,juvenile
2465,Dr VALERY V. DRONSKY New York NY ,5.0,adolescent
2466,Dr Natalie Gomperts Toronto ON ,5.0,adult
2467,Dr Larisa N. Likver New York NY ,5.0,dextroscoliosisstructuralcompensatory
2468,Dr Juan L. Rodriguez Austin TX ,3.5,dextroscoliosisfunctional
2469,Dr RUPEN P. BAXI Cincinnati OH ,5.0,dextroscoliosislevoscoliosisneuromuscular
2470,Dr Jerry Martel Miami FL ,5.0,compensatory
2471,Dr John K. Baker Camden SC ,5.0,dextroscoliosis
2473,Dr DAVID A. MAROOF ORLANDO FL ,4.75,kyphosis
2474,Dr Zhihong Oon Port Moody BC ,4.75,idiopathic
2475,MATEUSZ M. MOSTEK BRONX NY ,5.0,infantile
2476,Dr Stephen Morgan Montreal QC ,5.0,juvenile
2477,Dr ROXENE S. GASCOIGNE Roslyn Heights NY ,5.0,lordosis
2478,dr antonin berube montreal qc ca,5.0,adolescent
2479,Dr Cynthia C. Abacan Oregon MI ,3.0,adult
2482,Dr Dannielle Martin Milton ON ,4.75,dextroscoliosislevoscoliosisneuromuscular
2483,Dr Hal S. Pineless WINTER PARK FL ,2.0,compensatory
2484,Dr Pundeep Kahlon Brampton ON ,3.5,dextroscoliosis
2485,Dr Negin Misaghi London ON ,5.0,levoscoliosis
2486,Dr DIANA E. CHAVKIN Brooklyn NY ,4.25,kyphosis
2487,Dr Silvia Fresco Glen Ridge NJ ,5.0,idiopathic
2488,Dr MUNIR LOYA Houston TX ,4.5,infantile
2489,Dr Dana Jane Saltzman New York NY ,3.25,juvenile
2490,Dr Shiva Shadmand Bradford ON ,4.0,lordosis
2494,Dr MARIA A. LOMBARDO Rancho Mirage CA ,5.0,dextroscoliosisfunctional
2495,Dr David Gerber Toronto ON ,4.5,dextroscoliosislevoscoliosisneuromuscular
2496,dr alexander abitbol kitchener on ca,4.0,compensatory
2497,Dr Victor J. Zannis PHOENIX AZ ,4.0,dextroscoliosis
2498,Dr Karen Hirscheimer Toronto ON ,4.0,levoscoliosis
2499,Dr Eric Himaya Gatineau QC ,5.0,kyphosis
2500,Dr Kenneth W. Holmes Hazel Crest IL ,5.0,idiopathic
2502,Dr Samuel Davidoff Forest Hills NY ,4.5,juvenile
2504,Dr Timea Belej Rak Toronto ON ,4.0,adolescent
2506,Dr NISSRIN M. EZMERLI Silver Spring MD ,3.75,dextroscoliosisstructuralcompensatory
2507,Dr Sukhdave Seehra Edmonton AB ,1.0,dextroscoliosisfunctional
2508,Dr Fallon Patel Toronto ON ,4.75,dextroscoliosislevoscoliosisneuromuscular
2509,Dr John P. Gorecki Gainesville GA ,5.0,compensatory
2510,dr elie sahyouni ville saint laurent qc ca,4.75,dextroscoliosis
2511,Dr Angela Inzerillo Princeton NJ ,2.5,levoscoliosis
2512,Dr Firind Cox Toronto ON ,5.0,kyphosis
2513,Dr Lawrence V. Tucker Plano TX ,4.25,idiopathic
2514,Dr ALICE BERKOWITZ Los Angeles CA ,4.0,infantile
2515,Sky Dasey Kitchener ON ,5.0,juvenile
2516,TRACEY L. NOVAK DESTIN FL ,5.0,lordosis
2517,Dr SUYIN J. LEE LANSING MI ,5.0,adolescent
2518,Dr JACOB EISDORFER HUNTINGTON NY ,4.0,adult
2521,Dr SYED Nasir Newburgh NY ,4.0,dextroscoliosislevoscoliosisneuromuscular
2522,Dr Byron T. Beasley Mason City IA ,4.75,compensatory
2523,Dr NICOLE T. SCHERTELL Portsmouth NH ,5.0,dextroscoliosis
2524,Dr Simpson Leung Abbotsford BC ,4.0,levoscoliosis
2525,Dr Evelyn Diduch Edmonton AB ,4.0,kyphosis
2526,Dr Luis F. Alicea Orlando FL ,5.0,idiopathic
2527,Dr Marc A. Katz TAMPA FL ,4.75,infantile
2529,Dr Leslie J. Beaird Hoffman Estates IL ,3.0,lordosis
2532,Dr MELANNIE D. WHITE Jacksonville FL ,4.75,dextroscoliosisstructuralcompensatory
2533,Dr ALEXIS D. FURZE Irvine CA ,5.0,dextroscoliosisfunctional
2534,Dr Neil Latcham Benowa QLD ,2.0,dextroscoliosislevoscoliosisneuromuscular
2535,Dr ANNE F. ZIMMERMANN Naperville IL ,5.0,compensatory
2536,Dr SUNIL D. ALBERT Babylon NY ,5.0,dextroscoliosis
2538,Dr Amir M. Karam San Diego CA ,4.75,kyphosis
2539,EDWIN GILLIAM TUCSON AZ ,5.0,idiopathic
2540,Dr Suzanne Caudry Toronto ON ,5.0,infantile
2541,Dr Christi Alloway Calgary AB ,4.75,juvenile
2542,Dr James R. Lenhart Venice FL ,4.0,lordosis
2543,Dr Kenneth Mikkelsen Langley BC ,4.75,adolescent
2544,Dr Ainslie Gray Toronto ON ,4.25,adult
2545,Dr DAVID B. JONES SIOUX FALLS SD ,4.75,dextroscoliosisstructuralcompensatory
2548,dr larissa miller melbourne vic au,4.5,compensatory
2549,Dr Nadia Al Kassim Windsor ON ,5.0,dextroscoliosis
2550,Dr HARRY J. EINBENDER NEW HYDE PARK NY ,4.0,levoscoliosis
2551,Dr Rose James Atlanta GA ,5.0,kyphosis
2552,Dr DAVID NESSER Dallas TX ,5.0,idiopathic
2553,dr jacqueline raaymakers dartmouth ns ca,5.0,infantile
2554,Dr Vaneet Kaloti Calgary AB ,4.75,juvenile
2555,MICHELLE J. ZAMUDIO Cincinnati OH ,5.0,lordosis
2556,Dr Raymundo P. Punzalan Fresno CA ,3.5,adolescent
2557,Dr Theresa N. Garza Plano TX ,5.0,adult
2558,Marzena Hardy Toronto ON ,5.0,dextroscoliosisstructuralcompensatory
2560,dr rashid m rashid houston heights tx us,5.0,dextroscoliosislevoscoliosisneuromuscular
2561,Dr Roland A. Torres Stanford CA ,4.75,compensatory
2562,Dr Monica Bonakdar Newport Beach CA ,5.0,dextroscoliosis
2564,Dr Ronald S. Wright Brentwood TN ,3.0,kyphosis
2565,Dr Sohan Mansingh Mission BC ,4.0,idiopathic
2567,dr sarwat kamran milton on ca,4.0,juvenile
2568,Dr LISA LONG LOUISVILLE KY ,5.0,lordosis
2569,Dr Terence Yacovitch Montreal QC ,4.75,adolescent
2570,Dr PATRICIA A. LEONARD Houston TX ,5.0,adult
2571,dr oren steen toronto on ca,5.0,dextroscoliosisstructuralcompensatory
2572,Dr SASSAN KESHAVARZI JACKSONVILLE FL ,4.0,dextroscoliosisfunctional
2573,Dr STEPHEN C. HAMILTON ERLANGER KY ,5.0,dextroscoliosislevoscoliosisneuromuscular
2574,Dr SACHIN GUPTA Fresno CA ,4.75,compensatory
2576,Dr COLLIER KING CINCINNATI OH ,5.0,levoscoliosis
2577,dr lisa monahan browns mills nj us,5.0,kyphosis
2579,dr shurshilova ottawa on ca,3.75,infantile
2580,Dr SETH R. MILLER Greenwich CT ,5.0,juvenile
2581,Dr Marie M. Camacho Halili Bridgewater NJ ,5.0,lordosis
2582,Dr Ken Dick Edmonton AB ,4.75,adolescent
2584,Dr John A. Catanzaro MTLK TERRACE WA ,4.0,dextroscoliosisstructuralcompensatory
2587,dr faran vafaie brampton on ca,4.0,compensatory
2588,Dr KETAN B. PATEL HAYMARKET VA ,4.0,dextroscoliosis
2589,Dr Mark B. Meyers Naples FL ,5.0,levoscoliosis
2592,Dr Philip R. Lesorgen Englewood NJ ,4.0,infantile
2593,Dr Elizabeth L. Magnabosco SAN ANTONIO TX ,4.0,juvenile
2596,Dr Christina G. Go ARLINGTON VA ,3.0,adult
2597,Steven R. Sonmore MINNEAPOLIS MN ,5.0,dextroscoliosisstructuralcompensatory
2599,Dr Mike Rotholz Toronto ON ,4.75,dextroscoliosislevoscoliosisneuromuscular
2600,Dr Adam Stein Toronto ON ,4.0,compensatory
2601,CARMEN B. AYALA ANNANDALE VA ,1.25,dextroscoliosis
2602,Dr Sebastian Miller Ottawa ON ,4.0,levoscoliosis
2605,Dr George Grant Richmond Hill ON ,4.75,infantile
2606,Dr H. Anh P. Jibben Fountain Hills AZ ,4.75,juvenile
2608,Dr BENJAMIN B. STOREY NAPLES FL ,4.0,adolescent
2611,Fengyu Zhao Bayside NY ,5.0,dextroscoliosisfunctional
2613,Dr Angelos Metaxas Toronto ON ,4.5,compensatory
2614,Dr ALBERTO J. MONTERO Miami FL ,5.0,dextroscoliosis
2615,Dr JOSHUA M. WALLET Fort Wayne IN ,4.25,levoscoliosis
2616,Dr Bidkar Ashwin Nitin Pune TN ,4.0,kyphosis
2617,Dr Alexander I. Spira Fairfax VA ,4.5,idiopathic
2618,Dr Richard C. Loria MCLEAN VA ,3.0,infantile
2620,dr aalia khan brampton on ca,3.75,lordosis
2621,Dr SHALINI VARMA Milwaukee WI ,5.0,adolescent
2622,Dr Ming X. Wang NASHVILLE TN ,4.0,adult
2623,Dr Michael P. Vaughn San Antonio TX ,4.0,dextroscoliosisstructuralcompensatory
2624,Dr Elizabeth Lourens Calgary AB ,4.75,dextroscoliosisfunctional
2625,Dr AARON E. FRODSHAM Salt Lake City UT ,5.0,dextroscoliosislevoscoliosisneuromuscular
2626,Dr ALEXANDER D. JIMENEZ El Paso TX ,5.0,compensatory
2627,Dr Princewill U. Ehirim Lawrenceville GA ,4.75,dextroscoliosis
2629,Dr SUZANNE M. MANZI Bellaire TX ,3.5,kyphosis
2631,Dr MRUTHYUNJAYA GONCHIGAR FREDERICK MD ,5.0,infantile
2632,dr daniela beer becker ma pointe claire qc ca,4.0,juvenile
2633,dr ken reckard portland or us,5.0,lordosis
2634,Dr AMANDA V. HAYMAN ROCHESTER MN ,5.0,adolescent
2636,Dr Elizabeth Stavros Toronto ON ,5.0,dextroscoliosisstructuralcompensatory
2637,Dr Keith M. Baumgarten SIOUX FALLS SD ,4.75,dextroscoliosisfunctional
2638,Dr Kapil Lake Mary FL ,5.0,dextroscoliosislevoscoliosisneuromuscular
2640,Dr Dat Q. TRAN Houston TX ,5.0,dextroscoliosis
2641,Dr SUMMIT B. KUNDARIA Pittsburgh PA ,5.0,levoscoliosis
2642,Dr TARA H. BUDINETZ Danville PA ,4.0,kyphosis
2643,Dr Kiley J. Reynolds Miami FL ,4.0,idiopathic
2644,Dr LUKE A. LISZKA Indianapolis IN ,4.5,infantile
2645,Dr Lawrence Hirst Sydney NSW ,5.0,juvenile
2646,Dr Peter Klainer Sterling VA ,3.5,lordosis
2648,Dr Sandra McGill Laval QC ,4.0,adult
2649,dr pamela smith surrey bc ca,4.75,dextroscoliosisstructuralcompensatory
2650,dr mollie carruthers vancouver bc ca,4.75,dextroscoliosisfunctional
2651,Dr Cory D. Vergilio Somerville NJ ,4.5,dextroscoliosislevoscoliosisneuromuscular
2653,Dr Wessam B. Bou Assaly Ann Arbor MI ,5.0,dextroscoliosis
2654,Dr Zaheera Abba Toronto ON ,4.0,levoscoliosis
2655,Dr MAGALY VILLAFRADEZ DIAZ DOTHAN AL ,5.0,kyphosis
2656,Dr Sunil G. Gandhi Lecanto FL ,5.0,idiopathic
2657,dr t sloane guy md new york ny us,4.75,infantile
2658,Dr CECIL K. THOPPIL MOUNT AIRY NC ,5.0,juvenile
2659,Dr Brian Acacio Laguna Niguel CA ,4.0,lordosis
2662,Dr Amer Hussain Edmonton AB ,3.0,dextroscoliosisstructuralcompensatory
2663,Dr LORELLE L. KRAMER Milwaukee WI ,4.0,dextroscoliosisfunctional
2664,Dr ANJALY B. CURLEY PHILADELPHIA PA ,5.0,dextroscoliosislevoscoliosisneuromuscular
2665,Dr Russell P. Gollard Henderson NV ,3.25,compensatory
2666,Dr Mark Samaha Mont Royal QC ,5.0,dextroscoliosis
2668,Dr FIONA P. GALLACHER Buffalo NY ,5.0,kyphosis
2669,dr ryan edwards red deer ab ca,5.0,idiopathic
2670,Dr Paul J. Mackoul BETHESDA MD ,5.0,infantile
2671,Dr Katarine Holewa Victoria BC ,4.75,juvenile
2672,Dr MICHAEL E. STERN New Brunswick NJ ,4.25,lordosis
2673,Dr MONA NICOLAE New York NY ,5.0,adolescent
2674,Dr STEPHEN B. KNOFF Kirkland WA ,5.0,adult
2676,dr dr thirusha reddy johannesburg gt za,4.0,dextroscoliosisfunctional
2677,Dr NANDITA C. GUPTA PORTLAND OR ,3.25,dextroscoliosislevoscoliosisneuromuscular
2678,Dr RICHARD D. SALZMANN HOLLYWOOD FL ,5.0,compensatory
2679,Dr Robert J. Boolbol DANBURY CT ,4.0,dextroscoliosis
2680,dr tannaz meisami md newport beach ca us,4.0,levoscoliosis
2681,Dr Robert J. Kadish Metairie LA ,5.0,kyphosis
2682,Dr Jan Bachowski Rockville MD ,3.0,idiopathic
2683,Dr John C. Friel Nashua NH ,4.75,infantile
2684,Dr DAVID C. MOLTHROP Orlando FL ,4.75,juvenile
2685,Dr OBINNA U. NWOBI Lakeland FL ,3.0,lordosis
2686,Dr Darren R. Blumberg Cedar Knolls NJ ,5.0,adolescent
2687,dr rebecca anidjar toronto on ca,4.0,adult
2688,Dr LARISA KAYSERMAN Ridgewood NJ ,5.0,dextroscoliosisstructuralcompensatory
2689,Dr Patrick C. Obasi Marshall TX ,5.0,dextroscoliosisfunctional
2691,Dr MELAUREE SHAW LOS ANGELES CA ,4.0,compensatory
2693,Dr H. Richard Biewald Ottawa ON ,5.0,levoscoliosis
2694,Dr VICKY J. MARSH PHILADELPHIA PA ,5.0,kyphosis
2695,Dr Claudia Martin Edmonton AB ,5.0,idiopathic
2696,Dr ZAKIR A. SHAIKH Kissimmee FL ,5.0,infantile
2697,dr jack nealon bowie md us,4.0,juvenile
2699,Dr Michele Shermak BALTIMORE MD ,3.0,adolescent
2700,Dr Jennifer S. Price DOUGLASVILLE GA ,5.0,adult
2701,Dr Nina Wine Toronto ON ,2.5,dextroscoliosisstructuralcompensatory
2702,Dr Poneh Rahimi Mission Viejo CA ,3.0,dextroscoliosisfunctional
2703,Dr KARL W. STROM Glen Ridge NJ ,5.0,dextroscoliosislevoscoliosisneuromuscular
2704,Dr Brian Gluvic Surrey BC ,4.0,compensatory
2705,Dr HANNAH E. PHILLIPS Ashburn VA ,5.0,dextroscoliosis
2707,Dr Malorie K. McCaughan Boca Raton FL ,4.0,kyphosis
2709,Dr Ashish Mehta Calgary AB ,5.0,infantile
2711,Dr Joel Fransen Richmond BC ,3.0,lordosis
2712,julia levenson ashburn va us,5.0,adolescent
2714,Dr Danny Elle Gingras Beaumont QC ,4.0,dextroscoliosisstructuralcompensatory
2718,Dr Gloria Rambaldini Thornhill ON ,4.0,dextroscoliosis
2719,Dr ELISE M. BRETT New York NY ,3.0,levoscoliosis
2720,Dr MARYAM ZAMANIAN Dallas TX ,1.5,kyphosis
2721,Dr ANDREW M. KULLER BELMONT MA ,4.0,idiopathic
2722,Dr PUSHPINDER S. SIVIA RANCHO MIRAGE CA ,3.5,infantile
2723,Dr ELENA BLANCO Hackensack NJ ,4.75,juvenile
2724,Dr Daniel J. Wallace WEST HOLLYWOOD CA ,3.5,lordosis
2725,Dr Nicole C. Clark Helena MT ,3.0,adolescent
2728,Dr C. Lesley Williams Surrey BC ,4.75,dextroscoliosisfunctional
2729,Dr Sasha Hamid Ottawa ON ,5.0,dextroscoliosislevoscoliosisneuromuscular
2731,Dr Caroline Webber Virginia Beach VA ,5.0,dextroscoliosis
2732,dr neelima tammareddi houston tx us,5.0,levoscoliosis
2733,Dr Sarah M. Gamble Greenwich CT ,5.0,kyphosis
2734,Dr PATRICIA P. FLEMING GARLAND TX ,5.0,idiopathic
2735,matthew m rhodes scottsdale az us,3.0,infantile
2736,Dr GIN MING HSU Denver CO ,4.0,juvenile
2738,AMANDA D. WILFORD MILAN MO ,4.75,adolescent
2739,Dr Farhad Sigari Marina Del Rey CA ,5.0,adult
2740,Dr Lisa G. Hochman Morristown NJ ,4.0,dextroscoliosisstructuralcompensatory
2741,dr karine falardeau greenfield park qc ca,4.5,dextroscoliosisfunctional
2742,Dr Farzin Ghannad Vancouver BC ,5.0,dextroscoliosislevoscoliosisneuromuscular
2744,Dr Murray Hassard Oakville ON ,5.0,dextroscoliosis
2746,Dr CHRIS D. MCCLUNG Columbus OH ,4.0,kyphosis
2747,Dr Todd D. Deutch Rockford IL ,5.0,idiopathic
2748,Dr Alice Wood Loveland CO ,4.0,infantile
2749,Dr ALISON L. CABRERA Nashville TN ,5.0,juvenile
2750,Dr Salar Amatul Habeeb Hajra Hajr Mohamn hyderabad KA ,4.75,lordosis
2751,dr jonathan reyes iselin nj us,5.0,adolescent
2753,dr bruce tasios vaughan on ca,4.0,dextroscoliosisstructuralcompensatory
2754,dr ash chase toronto on ca,3.75,dextroscoliosisfunctional
2756,Dr Tina Dorfman Pointe Claire QC ,5.0,compensatory
2757,Dr SARIT HOVAV OMAHA NE ,5.0,dextroscoliosis
2759,Dr Jennifer L. Ball Seminole FL ,5.0,kyphosis
2760,Dr ELIZABETH M. TRINIDAD West Islip NY ,3.0,idiopathic
2761,PETER G. ANDERSON Beverly Hills CA ,5.0,infantile
2762,Dr Simon Wing Montreal QC ,4.75,juvenile
2763,Dr JESSICA D. KORMAN Washington DC ,4.5,lordosis
2764,Dr Clayton Koganow Lethbridge AB ,4.0,adolescent
2765,Dr Ralph Silverman Sappington MO ,4.0,adult
2766,Dr JESSICA L. BOROWICZ Glenview IL ,4.0,dextroscoliosisstructuralcompensatory
2767,Dr Karl T. Sun La Mesa CA ,4.75,dextroscoliosisfunctional
2768,Dr Joseph P. Contino Las Vegas NV ,4.75,dextroscoliosislevoscoliosisneuromuscular
2769,dr alain bernard montreal qc ca,5.0,compensatory
2770,dr shannon smith winnipeg mb ca,4.0,dextroscoliosis
2771,Dr LYUBOV OLENINA Shreveport LA ,1.5,levoscoliosis
2772,dr sanjaya kalkur london eng uk,5.0,kyphosis
2773,Dr SUNNY R. KIM Cedar Rapids IA ,5.0,idiopathic
2774,dr bryce burger montreal qc ca,4.0,infantile
2775,Dr David C. Hellman Boynton Beach FL ,5.0,juvenile
2777,Dr C. Allen Chu Houston TX ,4.0,adolescent
2778,Dr Jessica Lattman New York NY ,4.75,adult
2780,Dr Mo W. Rabah Staten Island NY ,5.0,dextroscoliosisfunctional
2781,Dr James F. NORCROSS Arlington TX ,5.0,dextroscoliosislevoscoliosisneuromuscular
2784,Dr Lorina Yip Scarborough ON ,3.0,levoscoliosis
2785,Dr TANU REDDI Yonkers NY ,4.0,kyphosis
2786,Dr Christopher Connolly RESTON VA ,5.0,idiopathic
2787,dr mirjana pavlic burnaby bc ca,4.0,infantile
2788,dr marcia hartt edmonton ab ca,5.0,juvenile
2789,Dr Jane M. Nani Chicago IL ,2.25,lordosis
2791,Dr Shawna Darou Toronto ON ,3.75,adult
2792,Dr Dean Lisewski Murdoch WA ,4.75,dextroscoliosisstructuralcompensatory
2794,Dr Pedro J. Del Nido Boston MA ,5.0,dextroscoliosislevoscoliosisneuromuscular
2795,Dr Debra A. Kontny Helena MT ,2.0,compensatory
2796,Dr Ajay D. Gohil FORT WAYNE IN ,5.0,dextroscoliosis
2797,Dr Monir Mina Toronto ON ,4.0,levoscoliosis
2799,Dr Debra Glaser Markham ON ,5.0,idiopathic
2801,Dr JENNIFER E. HIRSHFELD CYTRON Chicago IL ,5.0,juvenile
2802,Dr Ross Jeske Calgary AB ,4.75,lordosis
2804,Dr Devin McEachern Barrie ON ,4.0,adult
2806,Dr Sam Daher Vancouver BC ,5.0,dextroscoliosisfunctional
2808,dr lucas macmillan port moody bc ca,5.0,compensatory
2809,Dr Andrew J. Simon Seattle WA ,5.0,dextroscoliosis
2810,dr jacquelyn nicholls calgary ab ca,5.0,levoscoliosis
2812,Dr Anna Szmitko Newmarket ON ,4.0,idiopathic
2813,Dr Philippa J. Cheetham New York NY ,4.0,infantile
2814,Dr Janet Choi NEW YORK NY ,3.0,juvenile
2815,Dr Alexandr V. Arakelov Kansas City MO ,5.0,lordosis
2816,dr melissa baird ottawa on ca,5.0,adolescent
2818,dr erica olstein ocala fl us,5.0,dextroscoliosisstructuralcompensatory
2819,Dr TARA D. MARTINEZ WEST ISLIP NY ,5.0,dextroscoliosisfunctional
2820,Dr Janet Ip Vancouver BC ,3.75,dextroscoliosislevoscoliosisneuromuscular
2821,Dr Raj K. Pai Clearwater FL ,4.0,compensatory
2822,Dr EDNEA A. SIMON Seattle WA ,4.75,dextroscoliosis
2824,Dr CLAUDIA J. EMMONS OCALA FL ,5.0,kyphosis
2825,Dr Hoda M. Hachicho Manassas VA ,3.75,idiopathic
2826,Zohra Awan Princeton NJ ,5.0,infantile
2827,Dr MICHELLE M. MACKAY MADISON WI ,5.0,juvenile
2828,Dr Corinne R. Kauderer Brooklyn NY ,4.0,lordosis
2829,Dr Kurt J. Bennett Baltimore MD ,5.0,adolescent
2830,Dr Joseph R. Mace St. Petersburg FL ,4.0,adult
2832,Dr KARYN L. GOLDBERG Millburn NJ ,4.0,dextroscoliosisfunctional
2833,Dr Melvin Ashford St. PAUL MN ,5.0,dextroscoliosislevoscoliosisneuromuscular
2834,Dr Alain David Alterescu Montreal QC ,5.0,compensatory
2835,Dr KENNETH J. Donovan Kenilworth NJ ,5.0,dextroscoliosis
2836,Dr Francisco Herrero Jacksonville Beach FL ,4.0,levoscoliosis
2837,Dr Akshay Jain Calgary AB ,4.0,kyphosis
2838,Dr Aaron C. Heide Renton WA ,2.0,idiopathic
2839,Dr David M. McCarty Colorado Springs CO ,3.0,infantile
2840,dr adam reynolds toronto on ca,5.0,juvenile
2842,Dr Eric W. BRAVO GAITHERSBURG MD ,5.0,adolescent
2843,Dr Yaw Twum Barima Oakville ON ,4.0,adult
2844,JUSTIN NEWMAN Miami FL ,5.0,dextroscoliosisstructuralcompensatory
2845,Dr LEO S. KRAWETZ Tampa FL ,5.0,dextroscoliosisfunctional
2846,Dr Jane Khan Perth WA ,5.0,dextroscoliosislevoscoliosisneuromuscular
2847,Dr John Lomonaco HOUSTON TX ,4.0,compensatory
2849,Dr Jennifer K. Beckman Villa Rica GA ,4.5,levoscoliosis
2850,Dr David N. Greenfield West Hartford CT ,4.25,kyphosis
2851,Dr Lyle J. Micheli Boston MA ,3.0,idiopathic
2852,Dr Zina Sarsam Surrey BC ,4.0,infantile
2853,ca on cobourg dr brian casteels,4.0,juvenile
2854,Dr Marilyn C. Raymond West Palm Beach FL ,5.0,lordosis
2857,Dr JEREMY SPECTOR Providence RI ,4.75,dextroscoliosisstructuralcompensatory
2858,Dr ALAN M. JAFFE Chicago IL ,5.0,dextroscoliosisfunctional
2859,Dr Cung Nguyen Dawson Creek BC ,5.0,dextroscoliosislevoscoliosisneuromuscular
2861,Dr Michael Simpson Weston FL ,3.5,dextroscoliosis
2862,Dr Kim P. Murray Aventura FL ,4.0,levoscoliosis
2863,dr charles w washam crestview hills ky us,4.5,kyphosis
2864,Dr Boyan Hadjiev NEW YORK NY ,4.5,idiopathic
2865,Dr S Sockanathan Calgary AB ,4.0,infantile
2866,Dr J. Michael Leary Newport Beach CA ,4.0,juvenile
2868,Dr Rick Horenfeldt Thornhill ON ,5.0,adolescent
2869,Sherman Lai Guelph ON ,4.75,adult
